clave,fuente,usr_id,prp_id,url,fecha_scraping,fecha_publicacion,precio,moneda,precio_m2,superficie_cubierta_m2,superficie_total_m2,ambientes,dormitorios,banos,tipo_construccion,condicion,estado_conservacion,antiguedad,localidad,provincia,direccion,latitud,longitud,cochera,plantas,piscina,amoblado,tiene_expensas,valor_expensas,acepta_mascotas,zona_escolar,publicador,tipo_anunciante,es_dueno_directo,posible_duplicado_cruzado,motivo_sospecha,descripcion,id_publicado
inmoclick:17-19912,inmoclick,17,19912,https://inmoclick.com/17-cocucci-sa/inmuebles/19912/ficha/departamento-en-alquiler-en-olascoaga-1046-piso-1-depto-b-ciudad,2026-09-08,,1250.0,USD,3.90625,320.0,,6.0,4.0,4.0,Departamento,Alquiler,Excelente,20.0,Capital,Mendoza,"Olascoaga 1046, Piso 1-Depto B.Ciudad",-32.8885288,-68.8542465,,,,,,,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA OFRECE – GRAN PISO EN LA 5TA SECCIÓN.

En una de las esquinas más codiciadas de la Ciudad de Mendoza, Olascoaga y Emilio Civit, se encuentra este imponente piso que combina categoría, amplitud y una ubicación inmejorable. Rodeado de los principales corredores urbanos como Av. Belgrano, Emilio Civit y Arístides Villanueva, y a pasos del Parque General San Martín, este inmueble ofrece una experiencia de vivienda única.
Ubicado en primer piso con orientación este, el departamento cuenta con 220 m² cubiertos propios y 320 m² totales, destacándose por su excelente distribución y luminosidad natural.
El ingreso es directamente por ascensor al interior del departamento, lo que brinda privacidad y exclusividad. Al acceder, se despliega un generoso sector social compuesto por estar comedor, living principal, estar secundario y cocina comedor, todos ambientes amplios y funcionales, ideales tanto para la vida diaria como para recibir invitados.
El sector de servicios se encuentra perfectamente definido e incluye depósito, baño, lavanderia y un estudio o quinto dormitorio, además de un baño de visitas, aportando versatilidad y comodidad.
El sector íntimo se desarrolla a través de una amplia distribución que conduce a cuatro dormitorios con placares, uno de ellos con vestidor y baño en suite, más un baño completo adicional que asiste al resto de los dormitorios.
El departamento se completa con dos balcones frontales y dos al contrafrente, que aseguran ventilación cruzada y conexión con el exterior desde distintos ambientes.

Como valor agregado, la propiedad incluye:

-2 cocheras en subsuelo con ingreso por portón automatizado
-2 bauleras
-Ascensor de servicio exclusivo
-Ascensor Propietarios
Salida de emergencia por escalera privada

En cuanto a sus detalles constructivos, se destacan los pisos de madera, aberturas de aluminio, calefacción por radiadores, cinco equipos de aire acondicionado y persianas de madera, reflejo de una construcción sólida y de calidad.

Un piso pensado para quienes buscan espacio, confort y una ubicación privilegiada, en el corazón de la Quinta Sección.

* Contrato por dos años.* Aumento del 10% Anual
* Depósito en garantía en dólares.(USD2.000) Posibilidad de abonarlo hasta en 3 cuotas sin interés.
* Contratar seguro contra robo e incendio.
* Expensas $ 596.000

Requisitos y ficha de solicitud en el siguiente link (copiar y pegar en navegador):


Vías de comunicación:
Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
WhatsApp",17-19912
inmoclick:17-19915,inmoclick,17,19915,https://inmoclick.com/17-cocucci-sa/inmuebles/19915/ficha/departamento-en-alquiler-en-letry-1397-pa-depto-7-lujan-de-cuyo,2026-09-08,,550000.0,ARS,,,,,2.0,1.0,Departamento,Alquiler,Muy Bueno,10.0,Lujan de Cuyo,Mendoza,"Letry 1397,PA,Depto 7.Lujan de Cuyo",-32.961334,-68.847542,,,,,,57000.0,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA OFRECE: Departamento en planta alta, ubicado en una excelente zona de Luján de Cuyo, ideal para quienes buscan tranquilidad y funcionalidad.
La propiedad cuenta con un luminoso espacio de cocina-comedor, diseñado para un uso práctico y confortable. Dispone de dos habitaciones, ambas con placares empotrados, que brindan buen espacio de guardado, y un baño completo en excelente estado.
Además, el departamento incluye cochera techada, aportando mayor comodidad y seguridad.

CONDICIONES:
*Expensas:$57.000 aprox
*Contrato por dos años.*Aumentos cuatrimestrales según ICL.
*Depósito en garantía en dólares. (USD600) Posibilidad de abonarlo hasta en 3 cuotas sin interés.
*Contratación de seguro contra robo e incendios.

*NO SE ACEPTAN MASCOTAS

Requisitos y ficha de solicitud en el siguiente link (copiar y pegar en navegador): 

Vías de comunicación:
Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
Whatsapp",17-19915
inmoclick:17-19920,inmoclick,17,19920,https://inmoclick.com/17-cocucci-sa/inmuebles/19920/ficha/departamento-en-alquiler-en-vieytes-70-planta-baja-departamento-3-godoy-cruz,2026-09-08,,600000.0,ARS,,,,4.0,2.0,1.0,Departamento,Alquiler,---,,Godoy Cruz,Mendoza,"Vieytes 70, Planta Baja, departamento 3. Godoy cruz",-32.9153046,-68.84683,,1.0,,,,,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA OFRECE: Departamento en planta baja ubicado dentro de complejo cerrado, ideal para quienes buscan comodidad, seguridad y fácil acceso.

La propiedad cuenta con un luminoso living–comedor con pisos cerámicos, generando un ambiente funcional y confortable para el día a día.

Dispone de cocina integrada con desayunador, equipada con amoblamiento bajo mesada, artefacto de cocina instalado y termotanque.

El departamento posee dos dormitorios con placares, ambos con buena ventilación e iluminación natural.

Cuenta además con baño completo y lavadero independiente.

En el exterior se encuentra un patio tendedero con cerramiento, que brinda mayor seguridad y practicidad, junto con cochera para un vehículo.

La propiedad presenta carpintería de madera y rejas en todas las aberturas.

Ubicado entre Av. San Martín y Roque Sáenz Peña, en una zona de fácil acceso.

-LA PROPIEDAD SE ENTREGA PINTADA Y CON LOS ARREGLOS DE HUMADAD TERMINADOS*

Condiciones:

*Expensas: $5.000
*Contrato por 2 años
*Aumentos cuatrimestrales por ICL
*Depósito en USD 600- (Posibilidad de abonarlo en 3 cuotas.)
*Contratación de seguro contra robo e incendios.

Vías de comunicación:
Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
WhatsApp",17-19920
inmoclick:17-19921,inmoclick,17,19921,https://inmoclick.com/17-cocucci-sa/inmuebles/19921/ficha/departamento-en-alquiler-en-sargento-cabral-847-piso-7-dto-5,2026-09-08,,550000.0,ARS,9166.666666666666,60.0,,4.0,2.0,1.0,Departamento,Alquiler,---,,Godoy Cruz,Mendoza,Sargento Cabral 847 Piso 7 Dto 5 -,-32.9352069726,-68.8452224,,,,,,90000.0,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA ALQUILA: DEPARTAMENTO muy bien ubicado con seguridad nocturna en torres del Torre del Mirador Sur, sobre Sargento Cabral a cuadra de Sarmiento.

Superficie cubierta propia 60 m2.
La unidad ubica en el Piso 7 por ascensor vista norte.
Consta de living comedor, con salida a Balcón, cocina separada con amoblamiento de alacena y bajo mesada, lavadero, dos habitaciones con placares,

. Detalles: Aire acondicionado, Estufa, artefacto de cocina.

CONDICIONES:

*Expensas:$90.000
* Contratar seguro contra robo e incendio
* No se aceptan Mascotas
* Contrato por dos años
* Aumento trimestral según ICL
*NO POSEE COCHERA
*Vigilancia Nocturna

Vías de Comunicación:
Tel opción 2 (alquileres) Luego opción 3 (área comercial)
WhatsApp",17-19921
inmoclick:17-19922,inmoclick,17,19922,https://inmoclick.com/17-cocucci-sa/inmuebles/19922/ficha/departamento-en-alquiler-en-av-san-martin-1136-piso-3-dpto-141-pasaje-san-martin-ciudad,2026-09-08,,550000.0,ARS,10000.0,55.0,,,2.0,1.0,Departamento,Alquiler,---,,Capital,Mendoza,Av.San Martin 1136 Piso 3 - Dpto 141 (Pasaje San Martin) - Ciudad,-32.8904226809,-68.8394012984,,,,,,38000.0,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA ALQUILA DEPARTAMENTO, ubicado en Pasaje San Martin, en tercer piso por escalera u ascensor. Compuesto por living - comedor, cocina - lavandería, 1 baño completo, 2 dormitorios con placares, terraza común.

Detalle: Posee artefacto de cocina, alacena y bajo mesada, termotanque, 1 aire acondicionado.

* Expensas: $38.000
* Contratar seguro contra robos e incendios.
*Contrato por dos años
*Aumento cuatrimestral según ICL
*Depósito en dólares USD550(se puede abonar en 3 cuotas sin interes)

Se encuentra ubicado a metros de peatonal Sarmiento, entre calle Gral Espejo y Rivadavia.

Vías de comunicación:Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
WhatsApp",17-19922
inmoclick:17-19926,inmoclick,17,19926,https://inmoclick.com/17-cocucci-sa/inmuebles/19926/ficha/departamento-en-alquiler-en-bernardo-ortiz-533-pb-dept-2-godoy-cruz,2026-09-08,,500000.0,ARS,,,,3.0,1.0,1.0,Departamento,Alquiler,Excelente,10.0,Godoy Cruz,Mendoza,"Bernardo Ortiz 533,PB,Dept 2-Godoy Cruz",-32.9320903,-68.8433243,,,,,,10000.0,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI Inmobiliaria ofrece en alquiler un departamento interno ubicado en un complejo cerrado, ideal para quienes buscan comodidad y seguridad.

La propiedad cuenta con un amplio living-comedor con pisos de baldosas, techos de losa y carpintería de aluminio. Dispone de equipo de aire acondicionado frío/calor y calefactor.

La cocina se encuentra equipada con amoblamiento de calidad, alacena, bajo mesada y extractor de aire, ofreciendo funcionalidad y buen espacio de guardado.

Posee una habitación con placard empotrado y una cochera techada con capacidad para un vehículo.

Una excelente opción para disfrutar de un entorno tranquilo y seguro.

CONDICIONES:

*NO MASCOTAS(sin excepción)* Contrato por dos años.
* Aumento Cuatrimestral según ICL.
* Depósito en dólares(USD500)Se puede abonar en 3 cuotas sin interes.
* Contratar seguro contra robo e incendio

Vías de comunicación:
Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
WhatsApp",17-19926
inmoclick:17-19930,inmoclick,17,19930,https://inmoclick.com/17-cocucci-sa/inmuebles/19930/ficha/departamento-en-alquiler-en-clark-560-piso-2-depto-7-ciudad,2026-09-08,,850000.0,ARS,,,,2.0,2.0,2.0,Departamento,Alquiler,Excelente,10.0,Capital,Mendoza,"Clark 560,piso 2 depto 7.Ciudad",-32.8948889,-68.8600556,,,,,,410000.0,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI Inmobiliaria ofrece en alquiler excelente departamento en segundo piso, ubicado en un moderno edificio con seguridad y amenities.

La propiedad cuenta con un amplio y luminoso estar-comedor con cocina integrada, dos dormitorios, siendo el principal en suite, con vestidor y baño privado equipado con hidromasaje. El segundo dormitorio NO tiene placard. Además, posee un práctico toilette de cortesía.

Incluye cochera propia con baulera.

El edificio ofrece excelentes espacios y servicios comunes:

Piscina.
Quincho con churrasquera.
Sala de reuniones en planta baja.
Vigilancia y portería las 24 horas.

CONDICIONES:

* Expensas: $410.000* Contrato por 2 (dos) años.
* Aumentos cuatrimestrales según ICL.
* Depósito en dólares.(USD950)Se puede abonar hasta 3 cuotas sin interés.
* NO se aceptan mascotas (SIN EXEPCION) 
* Contratación de seguro contra robo e incendios.

Vías de comunicación:
Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
Whatsapp",17-19930
inmoclick:17-19931,inmoclick,17,19931,https://inmoclick.com/17-cocucci-sa/inmuebles/19931/ficha/departamento-en-alquiler-en-espana-1221-piso-2-departamento-9,2026-09-08,,700000.0,ARS,,,,5.0,2.0,2.0,Departamento,Alquiler,Muy Bueno,,Capital,Mendoza,España 1221 Piso 2 Departamento 9,-32.888503718,-68.8414612349,,,,,,115000.0,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA OFRECE: Departamento céntrico con 2 dormitorios con placares, living-comedor con balcón, cocina, lavadero, dependencia de servicio con baño y baño completo.
Cocina equipada con alacena, bajo mesada, artefacto de cocina y termotanque. Cuenta con salidas de gas para estufas (calefacción por radiadores deshabilitada).

-Expensas: $115.000

CONDICIONES: 

* No se aceptan mascotas.
* Contrato por 2 años.
* Aumentos Cuatrimestrales
* Depósito en dólares.(Se puede abonar en 3 cuotas sin interés)
* Contratar seguro contra robo e incendio.
*La calefacción para estufas a gas

Ubicación: se encuentra entre las calles Gutiérrez y Espejo.

Vías de comunicación:

Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
WhatsApp",17-19931
inmoclick:17-19949,inmoclick,17,19949,https://inmoclick.com/17-cocucci-sa/inmuebles/19949/ficha/departamento-en-alquiler-en-paraguay-1505-10-piso-esquina-penna-villa-hipodromo-godoy-cruz,2026-09-08,,400000.0,ARS,,,,3.0,2.0,1.0,Departamento,Alquiler,Muy Bueno,15.0,Godoy Cruz,Mendoza,Paraguay 1505 - 1° piso (esquina Penna) - Villa Hipódromo- Godoy Cruz,-32.9044894893,-68.8613145434,,,,,,,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA OFRECE: Departamento primer piso con acceso por escalera.El mismo consta de living comedor, cocina con amoblamiento de alacena y bajo mesada. Dos habitaciones con placard, baño completo y terraza.
NO cuenta con cochera.

Detalles: NO posee artefacto de cocina. Si tiene estufa y termotanque .

Condiciones:
* SIN EXPENSAS
* Impuestos Compartidos: Agua y Municipalidad (50%). Compartido con P.B.
* Contratar seguro contra robos e incendios.
* Se acepta UNA mascota chica (Referencia: Caniche, salchicha o gato)
* Contrato por dos años.
* Déposito en dólares : USD450- Posibilidad de abonarlo en 3 veces .

Ubicación: Cercanías 5ta sección y Parque General San Martín.

Vías de Comunicación:
Tel opción 2 (alquileres) Luego opción 3 (área comercial)
WhatsApp",17-19949
inmoclick:17-19963,inmoclick,17,19963,https://inmoclick.com/17-cocucci-sa/inmuebles/19963/ficha/departamento-en-alquiler-en-silvano-rodriguez-3180-pb-unidad-2-guaymallen,2026-09-08,,650000.0,ARS,,,,3.0,2.0,1.0,Departamento,Alquiler,Muy Bueno,8.0,Guaymallen,Mendoza,"Silvano Rodríguez 3180,PB Unidad 2.Guaymallen.",-32.8967407,-68.7966333,,,,,,90000.0,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA OFRECE: Departamento en complejo cerrado ubicados en Guaymallén.

El mismos se encuentran en en primer piso por escalera o ascensor , con frente al Norte. Esta compuesto por amplio y luminoso living comedor con salida a balcón privado, cocina con barra desayunador, dos habitaciones con placard, ante-baño y baño completo con bañera.

El edificio cuenta con espacios de uso compartido como SUM con mobiliario a disposición , terraza y churrasquera.
Cochera para 1 vehículo. (N°7)

Detalles: Se entrega con amoblamiento de alacena y bajo mesada, artefacto de cocina, acceso al complejo con portón eléctrico con llave magnética. Cerco eléctrico y cámaras donde podrán ser monitoreadas digitalmente por cada uno de los inquilinos.

CONDICIONES:

*Contrato por 2 años.*Aumentos Cuatrimestrales según ICL
*Depósito en garantía en Pesos 
*Contratación de seguro contra robo e incendios.
*Expensas :$90.000
*Mascotas 1 pequeña (sin excepción)

Vías de comunicación:
Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
Whatsapp",17-19963
inmoclick:17-19966,inmoclick,17,19966,https://inmoclick.com/17-cocucci-sa/inmuebles/19966/ficha/departamento-en-alquiler-en-bernardo-ortiz-220-pa-dto-20-godoy-cruz,2026-09-08,,400000.0,ARS,,,,3.0,1.0,1.0,Departamento,Alquiler,---,10.0,Godoy Cruz,Mendoza,Bernardo Ortiz 220 - PA DTO 20 - Godoy Cruz,-32.9280643,-68.8418851,,,,,,,,,cocucci sa,Inmobiliaria,False,False,,"ALQUILA: Departamento en complejo cerrado, ubicado en planta alta, 1er piso con acceso por escalera. El mismo esta compuesto por living-comedor, cocina, 1 (uno) dormitorio con placard, , 1 (uno) baño completo con ante-baño. NO CUENTA CON COCHERA

Detalles: Cocina con amoblamiento de alacena y bajo, posee artefacto de cocina, calefon, calefactor tiro balanceado, aberturas de ventanas de aluminio blanco, pisos de cerámico.

* Expensas aprox. $ 38.000

* NO se admiten mascotas.

* Contrato por 2 (dos) años.

* Aumentos cuatrimestrales según ICL. 

* Depósito en pesos.

* Contratación de seguro contra robos e incendios.

Vías de comunicación:Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
Whatsapp",17-19966
inmoclick:17-19968,inmoclick,17,19968,https://inmoclick.com/17-cocucci-sa/inmuebles/19968/ficha/departamento-en-alquiler-en-benielli-2680-p-a-dto-5-6ta-seccion,2026-09-08,,500000.0,ARS,,,,2.0,1.0,1.0,Departamento,Alquiler,Excelente,10.0,Capital,Mendoza,"Benielli 2680, P.A-Dto 5 6ta Sección -",-32.8706943,-68.8611998,,,,,,27000.0,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA OFRECE: Departamento ubicado en un complejo cerrado, en planta alta, con acceso por escalera. La propiedad ofrece un cómodo living-comedor integrado con la cocina, la cual se encuentra equipada con alacenas, bajo mesada, artefacto de cocina, extractor y termotanque. Cuenta con un dormitorio con placard, un baño completo con bañera y un pequeño balcón de uso privado.

Además, dispone de cochera techada para un (1) vehículo.

Como detalles de terminación y confort, tanto el dormitorio como el living-comedor cuentan con estufa de tiro balanceado. La propiedad posee pisos de porcelanato y carpintería de aluminio, brindando un ambiente funcional, cómodo y de fácil mantenimiento.

CONDICIONES:

*Contrato por dos años.
*Aumentos cuatrimestrales según ICL.
*Depósito en Pesos con actualizaciones Cuatrimestrales.
*Expensas: $27.000
*Contratación de seguro contra robo e incendios.
*NO se aceptan mascotas

Vías de comunicación:Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
Whatsapp",17-19968
inmoclick:17-19969,inmoclick,17,19969,https://inmoclick.com/17-cocucci-sa/inmuebles/19969/ficha/departamento-en-alquiler-en-paraguay-al-3145-ciudad,2026-09-08,,550000.0,ARS,,,,4.0,2.0,1.0,Departamento,Alquiler,---,10.0,Capital,Mendoza,Paraguay al 3145-Ciudad,-32.8704644,-68.8396467,,,,,,40000.0,,,cocucci sa,Inmobiliaria,False,False,,"COCUCCI INMOBILIARIA OFRECE: Departamento ubicado en primer piso, con acceso por escalera. La propiedad se distribuye en una luminosa cocina-comedor, dos dormitorios con placares, un baño completo, balcón y cochera para un vehículo.

La cocina está equipada con amoblamiento de alacena y bajo mesada, artefacto de cocina, calefactor y teléfono para portería.

CONDICIONES:

* Contrato por dos años.

* Aumento trimestral según ICL.

* Depósito en dólares.(USD550)Se puede abonar en 3 cuotas sin interés en efectivo

* Seguro contra robo e incendio
*Expensas:$40.000

Ubicación: Se encuentra a metros de la calle Coronel Díaz 

Vías de comunicación:Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
Whatsapp",17-19969
inmoclick:17-19991,inmoclick,17,19991,https://inmoclick.com/17-cocucci-sa/inmuebles/19991/ficha/departamento-en-alquiler-en-pedernera-270-pb-dto-2-san-jose-entre-bandera-de-los-andes-y-pasteur,2026-09-08,,580000.0,ARS,,,,4.0,3.0,2.0,Departamento,Alquiler,---,40.0,Guaymallen,Mendoza,Pedernera 270 - PB - Dto 2 - San José - (entre Bandera de los Andes y Pasteur),-32.8947628,-68.8200073,,,,,,,,,cocucci sa,Inmobiliaria,False,False,,"Cocucci Inmobiliaria ofrece en alquiler un amplio departamento ubicado en San José, Guaymallén.

La propiedad cuenta con:

Cocina equipada con alacenas, bajo mesada y artefacto de cocina a estrenar.
Pisos de granito (excepto habitaciones)
Lavandería independiente con salida a patio con baldosas que proporciona un espacio funcional para tender la ropa y, al mismo tiempo, permite el ingreso de luz natural hacia la cocina y la lavandería.
Amplio living-comedor.
Tres dormitorios con placares y pisos parquet, uno de ellos con salida al patio jardín
Un baño completo y un toilette.

 Dispone de un patio jardín, ideal para disfrutar de un espacio al aire libre.

Una excelente opción para quienes buscan comodidad y amplios ambientes en una ubicación de fácil acceso.

* Expensas: $ 40.000 (incluyen Municipalidad, agua y luz de espacios comunes)* NO SE ADMITEN MASCOTAS.
* Contrato por dos años. .
* Aumento semestrales según ICL. .
* NO requiere depósito en garantía

Vías de comunicación:Tel: Opción 2 (alquileres), luego Opción 3 (área comercial)
Whatsapp",17-19991
